1,0
1,0
3,0
4,0
5,0
5,0
6,0
6,0
6,0
6,0
6,1
6,1
6,1
7,1
7,1
7,1
8,1
8,1
8,1
8,1
9,2
9,2
9,2
9,2
10,2
10,2
10,2
10,2
10,2
10,2
10,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
11,3
12,3
12,4
12,4
12,4
12,4
12,4
13,4
13,4
13,4
13,4
13,4
13,5
13,5
14,5
14,5
14,5
14,5
14,5
14,5
14,5
14,5
14,6
15,6
15,6
15,6
15,6
15,6
15,6
16,6
17,6
17,6
17,7
17,7
17,7
17,7
17,7
17,7
18,7
18,7
18,7
18,7
18,8
18,8
18,8
19,8
19,8
19,8
19,8
19,8
19,8
19,8
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
20,9
21,10
21,10
21,10
21,10
21,10
22,10
22,10
22,10
22,10
22,10
22,11
22,11
22,11
22,11
22,11
22,11
22,11
22,11
22,11
22,11
22,12
23,12
23,12
23,12
23,12
23,12
23,12
24,12
24,12
24,12
24,13
24,13
24,13
24,13
24,13
24,13
24,13
24,13
24,13
24,13
25,14
25,14
25,14
25,14
25,14
25,14
25,14
25,14
25,14
25,14
26,15
26,15
26,15
26,15
26,15
26,15
26,15
26,15
26,15
26,15
27,16
27,16
27,16
27,16
27,16
27,16
27,16
27,16
27,16
27,16
28,17
28,17
28,17
28,17
28,17
28,17
28,17
28,17
29,17
29,17
29,18
29,18
29,18
29,18
29,18
29,18
29,18
30,18
30,18
30,18
30,19
30,19
30,19
30,19
30,19
30,19
31,19
31,19
31,19
31,19
31,20
31,20
31,20
31,20
31,20
31,20
32,20
32,20
32,20
32,20
33,21
33,21
33,21
33,21
33,21
33,21
33,21
33,21
33,21
33,21
34,22
34,22
34,22
34,22
34,22
34,22
34,22
34,22
34,22
34,22
34,23
34,23
35,23
35,23
35,23
35,23
35,23
35,23
35,23
35,23
35,24
35,24
36,24
36,24
36,24
36,24
36,24
36,24
36,24
36,24
37,25
37,25
37,25
37,25
37,25
37,25
37,25
37,25
38,25
38,25
38,26
38,26
38,26
38,26
38,26
39,26
39,26
39,26
39,26
39,26
39,27
39,27
39,27
39,27
39,27
39,27
40,27
40,27
40,27
40,27
40,28
40,28
40,28
40,28
40,28
40,28
40,28
40,28
40,28
41,28
41,29
41,29
41,29
41,29
41,29
41,29
41,29
41,29
41,29
41,29
42,30
42,30
42,30
42,30
42,30
42,30
42,30
43,30
43,30
43,30
43,31
43,31
43,31
43,31
43,31
43,31
43,31
43,31
43,31
43,31
43,32
44,32
44,32
44,32
44,32
44,32
44,32
44,32
44,32
44,32
44,33
44,33
44,33
45,33
45,33
45,33
45,33
45,33
45,33
45,33
45,34
46,34
46,34
46,34
46,34
46,34
46,34
46,34
46,34
46,34
47,35
47,35
47,35
47,35
47,35
47,35
47,35
47,35
47,35
47,35
47,36
47,36
47,36
47,36
47,36
47,36
47,36
47,36
48,36
48,36
48,37
48,37
48,37
48,37
48,37
48,37
48,37
48,37
49,37
49,37
49,38
49,38
49,38
49,38
49,38
49,38
49,38
49,38
49,38
49,38
49,39
49,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
51,40
51,40
51,40
51,40
51,40
51,40
51,40
51,40
51,40
51,40
51,41
52,41
52,41
52,41
52,41
52,41
52,41
52,41
52,41
52,41
52,42
52,42
52,42
53,42
53,42
53,42
53,42
53,42
53,42
53,42
53,43
53,43
53,43
53,43
53,43
53,43
53,43
53,43
53,43
53,43
53,44
54,44
54,44
54,44
54,44
54,44
54,44
54,44
55,44
55,44
55,45
55,45
55,45
55,45
55,45
55,45
55,45
55,45
55,45
56,45
56,46
56,46
56,46
56,46
56,46
56,46
56,46
56,46
56,46
56,46
56,47
56,47
56,47
56,47
56,47
57,47
57,47
57,47
57,47
57,47
57,48
57,48
57,48
57,48
57,48
58,48
58,48
58,48
58,48
58,48
58,49
58,49
58,49
58,49
58,49
58,49
58,49
