32,0
33,0
34,0
34,0
34,0
34,0
34,0
34,0
35,0
35,0
35,0
35,0
35,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
37,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
39,0
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
39,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,1
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
40,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,2
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,3
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
41,4
